image_path,class,xmin,ymin,xmax,ymax
train_images\8ABC.jpg,1345,330,112,344,132
train_images\8ABC.jpg,1345,312,147,328,167
train_images\8ABC.jpg,1345,312,182,328,201
train_images\8ABC.jpg,1345,313,216,329,238
train_images\8ABC.jpg,1345,314,253,329,274
train_images\8ABC.jpg,1345,314,290,329,311
train_images\8ABC.jpg,1345,315,326,330,347
train_images\8ABC.jpg,1345,315,363,330,385
train_images\8ABC.jpg,1345,316,401,331,422
train_images\8ABC.jpg,1345,316,438,331,460
train_images\8ABC.jpg,1345,317,478,333,500
train_images\8ABC.jpg,1345,318,514,333,537
train_images\8ABC.jpg,1345,318,552,333,572
train_images\8ABC.jpg,1345,319,589,334,611
train_images\8ABC.jpg,1345,319,627,334,650
train_images\8ABC.jpg,1345,319,665,335,688
train_images\8ABC.jpg,1345,319,703,335,727
train_images\8ABC.jpg,1345,319,743,335,765
train_images\8ABC.jpg,1345,320,781,335,805
train_images\8ABC.jpg,1345,321,820,337,844
train_images\8ABC.jpg,1345,357,820,373,842
train_images\8ABC.jpg,1345,357,781,372,804
train_images\8ABC.jpg,1345,356,741,372,765
train_images\8ABC.jpg,1345,355,703,371,726
train_images\8ABC.jpg,1345,355,664,370,687
train_images\8ABC.jpg,1345,354,627,371,649
train_images\8ABC.jpg,1345,354,589,370,611
train_images\8ABC.jpg,1345,354,551,369,573
train_images\8ABC.jpg,1345,352,477,368,498
train_images\8ABC.jpg,1345,353,514,369,535
train_images\8ABC.jpg,1345,352,437,367,458
train_images\8ABC.jpg,1345,352,401,366,421
train_images\8ABC.jpg,1345,351,363,366,383
train_images\8ABC.jpg,1345,350,326,364,347
train_images\8ABC.jpg,1345,350,289,365,310
train_images\8ABC.jpg,1345,349,253,364,273
train_images\8ABC.jpg,1345,348,216,363,237
train_images\8ABC.jpg,1345,347,145,362,167
train_images\8ABC.jpg,1345,348,181,363,202
train_images\8ABC.jpg,1345,365,111,379,132
train_images\8ABC.jpg,135,382,111,397,132
train_images\8ABC.jpg,135,365,145,380,166
train_images\8ABC.jpg,135,365,181,380,202
train_images\8ABC.jpg,135,365,216,381,237
train_images\8ABC.jpg,135,366,253,380,274
train_images\8ABC.jpg,135,367,288,382,310
train_images\8ABC.jpg,135,367,325,383,348
train_images\8ABC.jpg,135,368,363,383,384
train_images\8ABC.jpg,135,368,400,384,421
train_images\8ABC.jpg,135,370,438,385,459
train_images\8ABC.jpg,135,371,476,385,498
train_images\8ABC.jpg,135,371,514,386,536
train_images\8ABC.jpg,135,372,550,387,573
train_images\8ABC.jpg,135,372,588,387,611
train_images\8ABC.jpg,135,372,626,388,648
train_images\8ABC.jpg,135,373,664,389,688
train_images\8ABC.jpg,135,373,703,389,726
train_images\8ABC.jpg,135,375,741,390,765
train_images\8ABC.jpg,135,374,780,390,804
train_images\8ABC.jpg,135,375,819,391,843
train_images\8ABC.jpg,1234,394,819,410,843
train_images\8ABC.jpg,1234,392,780,409,804
train_images\8ABC.jpg,1234,392,741,408,766
train_images\8ABC.jpg,1234,390,701,407,726
train_images\8ABC.jpg,1234,390,664,406,688
train_images\8ABC.jpg,1234,390,626,406,648
train_images\8ABC.jpg,1234,389,587,406,611
train_images\8ABC.jpg,1234,389,551,405,573
train_images\8ABC.jpg,1234,388,513,404,536
train_images\8ABC.jpg,1234,387,477,403,499
train_images\8ABC.jpg,1234,387,437,403,459
train_images\8ABC.jpg,1234,386,400,402,421
train_images\8ABC.jpg,1234,385,325,401,348
train_images\8ABC.jpg,1234,386,363,402,384
train_images\8ABC.jpg,1234,385,289,400,311
train_images\8ABC.jpg,1234,383,252,399,274
train_images\8ABC.jpg,1234,383,215,398,238
train_images\8ABC.jpg,1234,383,180,398,201
train_images\8ABC.jpg,1234,382,145,397,166
train_images\8ABC.jpg,1234,400,111,414,132
train_images\8ABC.jpg,12345,417,111,431,132
train_images\8ABC.jpg,12345,400,146,415,165
train_images\8ABC.jpg,12345,400,181,416,200
train_images\8ABC.jpg,12345,401,216,416,236
train_images\8ABC.jpg,12345,401,252,417,272
train_images\8ABC.jpg,12345,403,288,418,310
train_images\8ABC.jpg,12345,403,325,418,347
train_images\8ABC.jpg,12345,404,363,419,384
train_images\8ABC.jpg,12345,405,400,419,420
train_images\8ABC.jpg,12345,405,437,420,458
train_images\8ABC.jpg,12345,407,476,421,498
train_images\8ABC.jpg,12345,406,513,422,534
train_images\8ABC.jpg,12345,407,550,422,572
train_images\8ABC.jpg,12345,407,588,423,611
train_images\8ABC.jpg,12345,408,626,423,647
train_images\8ABC.jpg,12345,409,664,424,687
train_images\8ABC.jpg,12345,410,702,426,725
train_images\8ABC.jpg,12345,411,742,426,765
train_images\8ABC.jpg,12345,411,779,427,803
train_images\8ABC.jpg,12345,412,818,427,842
train_images\8ABC.jpg,1235,430,818,446,842
train_images\8ABC.jpg,1235,430,779,445,803
train_images\8ABC.jpg,1235,429,740,444,765
train_images\8ABC.jpg,1235,426,625,442,648
train_images\8ABC.jpg,1235,427,664,443,687
train_images\8ABC.jpg,1235,428,702,444,724
train_images\8ABC.jpg,1235,425,587,441,610
train_images\8ABC.jpg,1235,424,512,440,534
train_images\8ABC.jpg,1235,425,549,440,573
train_images\8ABC.jpg,1235,423,437,438,458
train_images\8ABC.jpg,1235,423,399,438,421
train_images\8ABC.jpg,1235,421,362,437,385
train_images\8ABC.jpg,1235,421,324,436,346
train_images\8ABC.jpg,1235,420,287,436,309
train_images\8ABC.jpg,1235,418,180,433,200
train_images\8ABC.jpg,1235,419,252,434,272
train_images\8ABC.jpg,1235,418,214,433,235
train_images\8ABC.jpg,1235,418,146,432,166
train_images\8ABC.jpg,1235,434,111,448,130
train_images\8ABC.jpg,234,435,145,450,166
train_images\8ABC.jpg,234,435,179,451,200
train_images\8ABC.jpg,234,435,213,451,237
train_images\8ABC.jpg,234,436,251,452,274
train_images\8ABC.jpg,234,438,324,455,347
train_images\8ABC.jpg,234,437,287,453,309
train_images\8ABC.jpg,234,439,362,455,383
train_images\8ABC.jpg,234,440,399,456,421
train_images\8ABC.jpg,234,439,436,455,456
train_images\8ABC.jpg,234,441,475,456,498
train_images\8ABC.jpg,234,442,512,457,534
train_images\8ABC.jpg,234,443,550,458,572
train_images\8ABC.jpg,234,444,587,459,609
train_images\8ABC.jpg,234,445,624,459,647
train_images\8ABC.jpg,234,445,663,461,685
train_images\8ABC.jpg,234,446,701,462,724
train_images\8ABC.jpg,234,446,741,463,764
train_images\8ABC.jpg,234,448,778,464,803
train_images\8ABC.jpg,234,448,818,465,841
train_images\8ABC.jpg,2345,468,817,483,841
train_images\8ABC.jpg,2345,467,779,483,802
train_images\8ABC.jpg,2345,465,740,481,763
train_images\8ABC.jpg,2345,464,700,480,724
train_images\8ABC.jpg,2345,464,663,480,685
train_images\8ABC.jpg,2345,462,625,478,647
train_images\8ABC.jpg,2345,462,587,477,608
train_images\8ABC.jpg,2345,461,549,477,572
train_images\8ABC.jpg,2345,460,512,475,533
train_images\8ABC.jpg,2345,459,475,475,498
train_images\8ABC.jpg,2345,459,435,474,456
train_images\8ABC.jpg,2345,459,397,474,421
train_images\8ABC.jpg,2345,458,362,473,384
train_images\8ABC.jpg,2345,457,324,471,346
train_images\8ABC.jpg,2345,455,287,472,311
train_images\8ABC.jpg,2345,454,251,471,273
train_images\8ABC.jpg,2345,454,215,469,238
train_images\8ABC.jpg,2345,453,179,468,200
train_images\8ABC.jpg,2345,452,145,467,165
train_images\8ABC.jpg,136,469,111,484,131
train_images\8ABC.jpg,136,471,145,486,165
train_images\8ABC.jpg,136,472,179,486,201
train_images\8ABC.jpg,136,471,215,486,235
train_images\8ABC.jpg,136,473,251,488,272
train_images\8ABC.jpg,136,474,287,490,308
train_images\8ABC.jpg,136,474,360,490,383
train_images\8ABC.jpg,136,473,323,489,346
train_images\8ABC.jpg,136,476,398,492,420
train_images\8ABC.jpg,136,476,434,492,456
train_images\8ABC.jpg,136,477,474,493,496
train_images\8ABC.jpg,136,477,512,493,534
train_images\8ABC.jpg,136,478,548,495,571
train_images\8ABC.jpg,136,479,587,496,609
train_images\8ABC.jpg,136,480,624,497,647
train_images\8ABC.jpg,136,482,662,498,686
train_images\8ABC.jpg,136,482,700,499,723
train_images\8ABC.jpg,136,484,739,500,763
train_images\8ABC.jpg,136,484,778,500,801
train_images\8ABC.jpg,136,486,817,501,840
train_images\8ABC.jpg,1236,503,817,519,840
train_images\8ABC.jpg,1236,502,777,518,802
train_images\8ABC.jpg,1236,502,740,519,763
train_images\8ABC.jpg,1236,500,700,517,724
train_images\8ABC.jpg,1236,500,662,515,685
train_images\8ABC.jpg,1236,498,624,514,647
train_images\8ABC.jpg,1236,497,586,513,608
train_images\8ABC.jpg,1236,496,548,512,571
train_images\8ABC.jpg,1236,494,474,510,496
train_images\8ABC.jpg,1236,495,511,511,535
train_images\8ABC.jpg,1236,494,434,509,456
train_images\8ABC.jpg,1236,494,397,509,419
train_images\8ABC.jpg,1236,493,360,508,382
train_images\8ABC.jpg,1236,492,323,507,345
train_images\8ABC.jpg,1236,491,287,506,308
train_images\8ABC.jpg,1236,490,250,505,272
train_images\8ABC.jpg,1236,489,215,504,235
train_images\8ABC.jpg,1236,488,179,504,201
train_images\8ABC.jpg,1236,487,144,504,165
train_images\8ABC.jpg,1236,486,110,502,131
train_images\8ABC.jpg,2456,504,110,519,132
train_images\8ABC.jpg,2456,505,144,520,166
train_images\8ABC.jpg,2456,506,179,521,200
train_images\8ABC.jpg,2456,506,214,523,235
train_images\8ABC.jpg,2456,507,250,524,273
train_images\8ABC.jpg,2456,509,287,525,308
train_images\8ABC.jpg,2456,511,323,526,345
train_images\8ABC.jpg,2456,511,360,526,382
train_images\8ABC.jpg,2456,512,397,526,418
train_images\8ABC.jpg,2456,512,433,528,456
train_images\8ABC.jpg,2456,512,473,528,496
train_images\8ABC.jpg,2456,514,511,530,534
train_images\8ABC.jpg,2456,515,548,531,570
train_images\8ABC.jpg,2456,516,587,532,609
train_images\8ABC.jpg,2456,517,623,532,646
train_images\8ABC.jpg,2456,517,662,533,685
train_images\8ABC.jpg,2456,519,701,535,722
train_images\8ABC.jpg,2456,521,740,537,762
train_images\8ABC.jpg,2456,521,778,537,801
train_images\8ABC.jpg,2456,522,817,537,839
train_images\8ABC.jpg,1346,540,817,556,839
train_images\8ABC.jpg,1346,539,778,555,800
train_images\8ABC.jpg,1346,537,738,554,762
train_images\8ABC.jpg,1346,536,699,552,723
train_images\8ABC.jpg,1346,534,623,551,646
train_images\8ABC.jpg,1346,535,661,551,685
train_images\8ABC.jpg,1346,534,586,549,607
train_images\8ABC.jpg,1346,533,548,549,570
train_images\8ABC.jpg,1346,531,510,547,532
train_images\8ABC.jpg,1346,530,473,546,496
train_images\8ABC.jpg,1346,529,433,545,456
train_images\8ABC.jpg,1346,528,396,545,418
train_images\8ABC.jpg,1346,527,322,543,343
train_images\8ABC.jpg,1346,528,358,545,381
train_images\8ABC.jpg,1346,526,284,542,308
train_images\8ABC.jpg,1346,525,249,540,272
train_images\8ABC.jpg,1346,524,214,540,236
train_images\8ABC.jpg,1346,522,179,538,199
train_images\8ABC.jpg,1346,520,110,536,131
train_images\8ABC.jpg,1346,521,144,537,166
train_images\8ABC.jpg,13456,537,110,553,131
train_images\8ABC.jpg,13456,538,145,554,165
train_images\8ABC.jpg,13456,539,179,556,200
train_images\8ABC.jpg,13456,542,213,558,236
train_images\8ABC.jpg,13456,541,250,559,271
train_images\8ABC.jpg,13456,544,286,561,307
train_images\8ABC.jpg,13456,544,322,560,344
train_images\8ABC.jpg,13456,546,359,562,381
train_images\8ABC.jpg,13456,546,396,563,418
train_images\8ABC.jpg,13456,548,433,564,454
train_images\8ABC.jpg,13456,549,472,565,495
train_images\8ABC.jpg,13456,550,547,566,570
train_images\8ABC.jpg,13456,549,509,565,532
train_images\8ABC.jpg,13456,551,585,568,609
train_images\8ABC.jpg,13456,553,623,569,646
train_images\8ABC.jpg,13456,554,661,570,685
train_images\8ABC.jpg,13456,555,699,571,722
train_images\8ABC.jpg,13456,557,737,573,762
train_images\8ABC.jpg,13456,558,776,574,800
train_images\8ABC.jpg,13456,558,815,574,839
train_images\8ABC.jpg,1356,577,816,593,838
train_images\8ABC.jpg,1356,576,776,592,799
train_images\8ABC.jpg,1356,574,737,590,761
train_images\8ABC.jpg,1356,573,699,589,723
train_images\8ABC.jpg,1356,572,660,588,684
train_images\8ABC.jpg,1356,570,622,586,646
train_images\8ABC.jpg,1356,570,585,587,608
train_images\8ABC.jpg,1356,568,547,585,570
train_images\8ABC.jpg,1356,567,510,584,532
train_images\8ABC.jpg,1356,565,433,581,454
train_images\8ABC.jpg,1356,567,473,583,495
train_images\8ABC.jpg,1356,564,395,580,417
train_images\8ABC.jpg,1356,561,322,579,343
train_images\8ABC.jpg,1356,563,359,579,380
train_images\8ABC.jpg,1356,559,214,575,235
train_images\8ABC.jpg,1356,560,250,575,271
train_images\8ABC.jpg,1356,562,285,578,307
train_images\8ABC.jpg,1356,554,110,570,132
train_images\8ABC.jpg,1356,556,145,573,165
train_images\8ABC.jpg,1356,557,179,573,199
train_images\8ABC.jpg,4,348,111,363,132
train_images\8ABC.jpg,4,331,146,345,167
train_images\8ABC.jpg,4,330,181,346,201
train_images\8ABC.jpg,4,333,216,345,237
train_images\8ABC.jpg,4,333,253,346,273
train_images\8ABC.jpg,4,333,290,347,310
train_images\8ABC.jpg,4,334,325,347,347
train_images\8ABC.jpg,4,334,363,348,384
train_images\8ABC.jpg,4,337,400,349,421
train_images\8ABC.jpg,4,335,437,348,459
train_images\8ABC.jpg,4,335,477,349,498
train_images\8ABC.jpg,4,335,514,349,537
train_images\8ABC.jpg,4,337,589,351,611
train_images\8ABC.jpg,4,336,551,351,572
train_images\8ABC.jpg,4,337,626,351,650
train_images\8ABC.jpg,4,338,665,352,687
train_images\8ABC.jpg,4,338,703,352,728
train_images\8ABC.jpg,4,338,742,353,766
train_images\8ABC.jpg,4,340,782,353,804
train_images\8ABC.jpg,4,339,820,354,844
train_images\9ABC.jpg,1356,557,110,572,134
train_images\9ABC.jpg,1356,560,142,574,172
train_images\9ABC.jpg,1356,558,177,577,206
train_images\9ABC.jpg,1356,562,211,577,239
train_images\9ABC.jpg,1356,564,247,579,276
train_images\9ABC.jpg,1356,563,284,581,311
train_images\9ABC.jpg,1356,566,320,579,347
train_images\9ABC.jpg,1356,567,356,580,383
train_images\9ABC.jpg,1356,566,394,581,420
train_images\9ABC.jpg,1356,569,471,583,498
train_images\9ABC.jpg,1356,566,432,585,456
train_images\9ABC.jpg,13456,551,471,565,498
train_images\9ABC.jpg,13456,550,434,565,456
train_images\9ABC.jpg,13456,550,393,564,418
train_images\9ABC.jpg,13456,547,323,564,345
train_images\9ABC.jpg,13456,548,357,564,382
train_images\9ABC.jpg,13456,546,285,560,309
train_images\9ABC.jpg,13456,545,249,558,274
train_images\9ABC.jpg,13456,543,178,556,203
train_images\9ABC.jpg,13456,542,214,558,237
train_images\9ABC.jpg,13456,543,142,555,167
train_images\9ABC.jpg,13456,540,109,555,132
train_images\9ABC.jpg,1,88,115,101,138
train_images\9ABC.jpg,1,88,152,100,176
train_images\9ABC.jpg,1,88,185,101,209
train_images\9ABC.jpg,1,86,218,99,247
train_images\9ABC.jpg,1,83,257,99,282
train_images\9ABC.jpg,1,85,291,98,315
train_images\9ABC.jpg,1,84,327,97,355
train_images\9ABC.jpg,1,86,366,99,389
train_images\9ABC.jpg,1,86,400,99,429
train_images\9ABC.jpg,1,85,438,99,469
train_images\9ABC.jpg,1,84,479,97,503
train_images\9ABC.jpg,1,86,515,97,539
train_images\9ABC.jpg,1,85,552,97,578
train_images\9ABC.jpg,1,84,590,98,616
train_images\9ABC.jpg,1,85,632,96,657
train_images\9ABC.jpg,1,84,668,95,695
train_images\9ABC.jpg,1,85,744,95,767
train_images\9ABC.jpg,1,86,706,97,728
train_images\9ABC.jpg,1,85,782,98,805
train_images\9ABC.jpg,1,86,819,97,846
train_images\9ABC.jpg,12,101,822,116,845
train_images\9ABC.jpg,12,99,744,117,771
train_images\9ABC.jpg,12,99,704,114,726
train_images\9ABC.jpg,12,99,666,115,691
train_images\9ABC.jpg,12,103,782,115,808
train_images\9ABC.jpg,12,99,632,116,653
train_images\9ABC.jpg,12,100,592,114,614
train_images\9ABC.jpg,12,99,512,115,543
train_images\9ABC.jpg,12,98,550,116,578
train_images\9ABC.jpg,12,102,474,116,504
train_images\9ABC.jpg,12,104,438,116,466
train_images\9ABC.jpg,12,103,403,116,432
train_images\9ABC.jpg,12,103,366,118,395
train_images\9ABC.jpg,12,102,293,115,319
train_images\9ABC.jpg,12,104,254,117,279
train_images\9ABC.jpg,12,105,220,117,245
train_images\9ABC.jpg,12,104,186,121,211
train_images\9ABC.jpg,12,102,152,119,174
train_images\9ABC.jpg,12,105,116,118,140
train_images\9ABC.jpg,12,99,329,118,355
train_images\9ABC.jpg,14,122,115,139,138
train_images\9ABC.jpg,14,120,149,137,170
train_images\9ABC.jpg,14,123,185,136,207
train_images\9ABC.jpg,14,119,289,137,313
train_images\9ABC.jpg,14,121,216,135,246
train_images\9ABC.jpg,14,120,251,136,278
train_images\9ABC.jpg,14,121,325,136,355
train_images\9ABC.jpg,14,118,436,135,463
train_images\9ABC.jpg,14,118,401,135,427
train_images\9ABC.jpg,14,121,363,136,391
train_images\9ABC.jpg,14,119,475,135,501
train_images\9ABC.jpg,14,119,550,137,575
train_images\9ABC.jpg,14,116,586,136,610
train_images\9ABC.jpg,14,119,628,138,649
train_images\9ABC.jpg,14,117,512,136,541
train_images\9ABC.jpg,14,119,664,138,691
train_images\9ABC.jpg,14,120,704,136,730
train_images\9ABC.jpg,14,120,744,137,764
train_images\9ABC.jpg,14,118,783,136,803
train_images\9ABC.jpg,14,117,818,137,843
train_images\9ABC.jpg,145,141,817,154,842
train_images\9ABC.jpg,145,140,781,154,803
train_images\9ABC.jpg,145,140,744,155,763
train_images\9ABC.jpg,145,138,704,152,728
train_images\9ABC.jpg,145,141,666,153,689
train_images\9ABC.jpg,145,141,628,154,650
train_images\9ABC.jpg,145,140,585,155,613
train_images\9ABC.jpg,145,141,550,154,573
train_images\9ABC.jpg,145,140,513,155,538
train_images\9ABC.jpg,145,139,476,155,501
train_images\9ABC.jpg,145,139,434,153,462
train_images\9ABC.jpg,145,139,399,153,421
train_images\9ABC.jpg,145,140,364,152,384
train_images\9ABC.jpg,145,141,287,153,313
train_images\9ABC.jpg,145,139,253,153,272
train_images\9ABC.jpg,145,139,214,152,236
train_images\9ABC.jpg,145,141,185,153,208
train_images\9ABC.jpg,145,140,150,153,171
train_images\9ABC.jpg,145,157,116,171,138
train_images\9ABC.jpg,13456,551,509,566,537
train_images\9ABC.jpg,13456,551,546,568,574
train_images\9ABC.jpg,13456,551,582,570,608
train_images\9ABC.jpg,13456,555,622,572,650
train_images\9ABC.jpg,13456,556,697,574,726
train_images\9ABC.jpg,13456,558,734,575,763
train_images\9ABC.jpg,13456,558,775,575,805
train_images\9ABC.jpg,13456,561,812,575,841
train_images\9ABC.jpg,13456,555,658,573,689
train_images\9ABC.jpg,1356,579,813,596,840
train_images\9ABC.jpg,1356,578,732,596,761
train_images\9ABC.jpg,1356,575,695,595,724
train_images\9ABC.jpg,1356,573,660,591,686
train_images\9ABC.jpg,1356,575,777,597,801
train_images\9ABC.jpg,1356,573,621,593,646
train_images\9ABC.jpg,1356,570,584,590,608
train_images\9ABC.jpg,1356,568,548,587,574
train_images\9ABC.jpg,1356,567,509,587,534
train_images\9ABC.jpg,145,139,319,153,349
train_images\9ABC.jpg,15,157,818,175,841
train_images\9ABC.jpg,15,158,780,173,805
train_images\9ABC.jpg,15,156,743,173,764
train_images\9ABC.jpg,15,155,703,172,724
train_images\9ABC.jpg,15,158,664,173,694
train_images\9ABC.jpg,15,158,626,173,648
train_images\9ABC.jpg,15,157,586,172,610
train_images\9ABC.jpg,15,157,549,173,574
train_images\9ABC.jpg,15,158,515,171,534
train_images\9ABC.jpg,15,157,475,171,497
train_images\9ABC.jpg,15,156,397,172,418
train_images\9ABC.jpg,15,156,361,173,384
train_images\9ABC.jpg,15,156,435,171,458
train_images\9ABC.jpg,15,158,324,173,349
train_images\9ABC.jpg,15,156,287,170,311
train_images\9ABC.jpg,15,157,253,170,273
train_images\9ABC.jpg,15,156,215,173,238
train_images\9ABC.jpg,15,158,181,172,202
train_images\9ABC.jpg,15,157,150,173,172
train_images\9ABC.jpg,124,193,112,206,131
train_images\9ABC.jpg,15,174,115,191,139
train_images\9ABC.jpg,124,174,150,189,170
train_images\9ABC.jpg,124,175,180,191,202
train_images\9ABC.jpg,124,173,215,187,239
train_images\9ABC.jpg,124,173,251,190,274
train_images\9ABC.jpg,124,173,288,189,308
train_images\9ABC.jpg,124,175,323,190,347
train_images\9ABC.jpg,124,173,360,189,382
train_images\9ABC.jpg,124,174,401,190,421
train_images\9ABC.jpg,124,173,434,189,463
train_images\9ABC.jpg,124,174,474,190,498
train_images\9ABC.jpg,124,173,512,191,535
train_images\9ABC.jpg,124,176,550,190,576
train_images\9ABC.jpg,124,174,586,191,611
train_images\9ABC.jpg,124,176,629,190,651
train_images\9ABC.jpg,124,175,664,190,691
train_images\9ABC.jpg,124,174,701,191,725
train_images\9ABC.jpg,124,176,742,192,765
train_images\9ABC.jpg,124,176,780,191,802
train_images\9ABC.jpg,124,177,817,193,846
train_images\9ABC.jpg,1245,196,817,207,844
train_images\9ABC.jpg,1245,195,780,209,804
train_images\9ABC.jpg,1245,195,741,207,764
train_images\9ABC.jpg,1245,192,702,208,730
train_images\9ABC.jpg,1245,191,665,206,690
train_images\9ABC.jpg,1245,193,627,207,649
train_images\9ABC.jpg,1245,193,585,210,609
train_images\9ABC.jpg,1245,194,549,210,573
train_images\9ABC.jpg,1245,195,513,207,539
train_images\9ABC.jpg,1245,192,433,209,461
train_images\9ABC.jpg,1245,195,471,209,498
train_images\9ABC.jpg,1245,192,395,207,419
train_images\9ABC.jpg,1245,193,357,208,383
train_images\9ABC.jpg,1245,192,321,207,346
train_images\9ABC.jpg,1245,193,288,204,309
